Country Name,Country Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Paraguay,PRY,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,178510955.446663,197553603.918523,199566361.402823,268421511.73961,447382538.9491,530342376.98556,941196995.248636,1309688201.2313,1496248251.73669,1671949554.96574,1842374661.64584,1907862950.81634,1965159625.64385,1531926298.21835,1795384397.49741,1613528396.27059,2240987490.9131,2601529713.24673,2926679617.59666,2554174337.78664,4175162062.48902,4753174712.9775,5149343510.7645,6368626960.40352,7452900680.84449,8062981416.29249,6908750204.94385,6274583616.79249,6722142976.89797,5462543752.75835,5283250014.66083,5077196904.80203,5394491440.8724,6558809462.83152,7173067835.36894,7681206329.7727,7867840198.02281,8582841479.21079,9661924532.64917,8663901796.37816,11682802071.9261,11889634757.8729,11210155458.1545,11766781461.5407,12011890616.0769,11652967034.8845,11760510631.7088,13204363686.486,14290874748.4644,14011130842.7882,11884001221.1099,14475803650.5737,15279794540.6189
Paraguay,PRY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.8733198969581,19.9750286615076,19.6802856582627,19.8176295670337,22.1832909767352,20.5495828060429,21.7299095151563,22.9052546925026,23.5702637175934,22.8591869253962,24.4804704715242,25.201322441861,25.5408118962336,26.3622125389512,25.9370694336855,26.1629643510823,27.3930554178787,27.8030660576982,29.5392979588256,30.2904749351577,32.8414141490135,36.696075545648,35.5108237096318,33.2043974695818,32.2311815367462,31.7262289896802,31.4493057482251,31.1785640245962,32.9920082544748,35.128827047079,35.5635329986887,38.5619118460378,42.1710275465435,40.2733826715247,38.4052880586144,39.2893886541103,38.3057903240628,37.1011236408528,36.4836619814534,37.0789758316243,34.2976172899256,33.7057682962777,34.1850133629881,32.9125790386881,33.2803663958869,34.2494991677383,34.1519063547874,34.0518399926279,33.2536772421389,33.1617738550854,33.8488287103024,34.3402801772358,33.2113856440863
Paraguay,PRY,"Industry (including construction), value added (constant 2015 US$)",NV.IND.TOTL.KD,1611010556.81692,1693471355.31959,1911419018.0299,2079504466.39009,2329150115.90408,2390982885.74995,2543385412.38848,3050304850.56455,3494214646.79289,3888966058.50886,4521589825.09348,4904407488.13881,4770020216.45327,4596228538.34222,4735139627.26107,4974799930.15327,5335528369.22272,5757276157.85499,6280599605.58543,6394071156.69742,6863430359.90729,7185953257.26367,7217877064.16302,7548782691.53101,7845517970.90444,8363282307.51806,8512207908.37121,8854489290.83062,8777313954.20683,8659654666.53879,8496092035.39394,8139044916.44038,8050109885.39966,8463444982.44439,8706054669.81,8700947809.86945,8967704012.29089,9061936749.43779,9722381427.40168,9603007520.59373,9972911966.11025,10486898725.7621,10822752994.0739,11482183344.964,11938294352.3409,12402213773.1485,13239785182.2284,13700255101.0132,13953832083.9343,13541304160.6665,13641463633.3149,14324338901.5821,14381337859.6028
Paraguay,PRY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.859556021006882,4.95325693640983,9.18037497303687,12.7968945326021,25.2333177791075,6.69306008366749,4.47461474664494,9.35985291662841,10.6602475929181,28.1610386024436,22.4473301362176,12.9746974698193,5.12006543713194,13.433755563163,20.3114625460255,25.2107164358818,31.7425972672999,21.8102740350983,22.5942571785268,26.4221267235586,37.2599561799202,24.2253521126762,15.1927437641721,18.2086614173227,20.5661948376356,13.4254143646407,9.7996833901608,6.94956608534117,11.5532684355839,6.75226586102725,8.98215976750022,7.26806028584821,10.5102420856612,14.2367970499143,4.32326492967491,6.80738203116371,9.5893494112923,8.13047417698579,10.1547846489023,2.5919467343056,4.6511627906977,8.25396825396825,3.6759189797449,2.68385738718593,5.02882767456758,3.12900274473924,4.08682280577242,3.60247741348942,3.97561015740689,2.7570972756279,1.7675159235669,4.78798310123612,9.76556667164399
Paraguay,PRY,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.4191090668894,25.2132718518381,25.9528375275761,24.0040917169258,22.3214141474378,16.1953580123567,13.4063879089558,14.0067935632075,14.7560347399218,14.3970061241637,12.8453765961919,11.2424181055293,10.9566895063277,10.0571927910575,9.48984529089413,9.9871316537039,10.6756190801877,8.51244075120952,7.71340524648132,8.4838859382883,7.26729362812458,7.83138038595728,..
Paraguay,PRY,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.8305297513909,22.612159446009,23.3723225145735,21.9021223636966,19.0358614736945,15.1618716897611,15.2300894445667,16.4275255936458,21.8123483769877,41.9408206206445,33.6580102070455,32.9045118498177,28.1153701433139,23.9182415504089,26.7476032768361,31.2003315023175,28.8763812718225,13.3730540247749,13.2426339864783,15.0305731491781,16.8794011141392,16.2233561814464,14.3190231860824,13.389385972602,12.2360397250848,12.0459305029871,10.1698144065709,9.08529442133996,..
Paraguay,PRY,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.161,69.246,69.162,69.4,69.679,70.103,70.03,70.221,70.012,69.665,69.226,68.944,68.75,67.6,71.37,70.28,67.05,68.82,69.3,69.62,67.74,67.92,71.28,69.87,67.96,67.93,69.97,70.2,71.87,72.39,70.12,71.92,71.075
Paraguay,PRY,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.9889297513909,39.2284503550999,36.8467952418462,32.1123769091511,35.2336645039975,34.9110383564278,30.9509227779,32.6516922603125,44.673181710321,57.7716539539778,38.7663435403788,34.5661785164844,34.8353701433139,28.9207415504089,29.8251032768361,32.6561648356508,30.0888812718225,17.3980540247749,17.1584673198116,19.2705731491781,21.1860677808059,19.7358561814464,18.0748565194157,16.981885972602,15.7177063917515,15.4842638363204,13.5373144065709,12.5097388657844,..
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.684,62.803,62.935,63.066,63.233,63.445,63.705,63.941,64.132,64.448,64.749,65.023,65.385,65.614,65.966,66.315,66.656,67.012,67.319,67.469,67.944,68.173,68.395,68.633,68.824,69.009,69.202,69.325,69.478,69.634,69.75,69.9,70.025,70.297,70.481,70.527,70.781,71.106,71.384,71.635,71.887,72.131,72.454,72.757,72.878,73.191,73.534,73.644,73.568,73.621,73.182,70.262,..
Paraguay,PRY,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..,53.5860221528,56.4704055675,58.4408241622,54.2499197718,73.4988526103,48.7275561456,45.6032484851,68.7687284313,78.5928324929,95.0876244811,81.2420290805,81.3344429342,74.2265640176,81.3029301949,98.9345067528,76.0294735901,70.7845785087,63.8439812059,69.9182886039,74.0195211817,78.5928324929,87.3067142401,106.6125303308,105.3763376955,97.9950733438,80.4558543671,61.0549468121,71.897298912,74.259036509,71.9492380071,77.8287885858,88.978419154,79.7708129105,88.20973111,98.3553909868,100,100.3496077191,99.2325149765,96.94591656,93.5732229642,124.8864109777,145.929267933,..
Paraguay,PRY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,126,126,126,126,126,126,126,126,126,126,126,126,126,126,201,306.666666666667,339.166666666667,550,550,1056.21666666667,1229.80833333333,1325.18333333333,1500.25833333333,1744.34583333333,1904.76083333333,1963.01916666667,2056.81166666667,2177.8625,2726.49,3119.07333333333,3486.35333333333,4105.925,5716.25833333333,6424.33916666667,5974.5775,6177.9349469697,5635.09393939394,5032.71157647908,4363.29160824492,4966.68229650212,4758.43012878788,4193.8023075919,4421.65928640414,4303.88256599819,4462.18528829093,5204.92080811087,5670.54089799784,5618.9334516428,5732.10455572912,6240.72207844257,6771.09742519651,6774.16273484849,6982.75237776692
Paraguay,PRY,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.8363406977831,50.7923976210312,51.734895397557,52.5689888184747,53.3776089654459,54.1794188710187,54.9740890307161,55.7616473764269,56.5424407687472,57.3161639642248,58.0828478054046,58.8425200380271,59.5954947575113,60.3329577140855,61.061071762889,61.7831924379874,62.499589919327,63.2098061082128,63.9167043454898,64.0189287156062,64.084221431351,64.1514476084887,64.2206042704366
Paraguay,PRY,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.4693918960324,43.1966284805716,43.9038107185059,44.5597293842303,45.2002968519918,45.8330807303383,46.4579949763056,47.0750855112376,47.6844914171373,48.2861530001483,48.8801194327638,49.4664383868845,50.045209268482,50.6152395557413,51.1781180616787,51.7344546063714,52.2843037439176,52.8276855598966,53.364471821006,53.878091861667,54.3842697201129,54.7389072484474,55.1931316754758
Paraguay,PRY,"Population, total",SP.POP.TOTL,2408787,2463777,2521508,2583160,2648082,2714664,2782624,2852430,2924370,2999415,3078912,3163299,3251678,3343276,3437892,3535498,3636027,3739050,3844437,3951288,4059195,4167996,4277051,4386202,4495301,4603917,4711655,4818289,4923449,5026031,5123819,5211541,5286512,5353254,5416324,5476878,5534675,5590145,5645148,5702574,5768613,5843939,5923322,6005652,6090721,6177950,6266615,6355404,6443328,6530026,6618695,6703799,6780744
Paraguay,PRY,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,..,..,..,5.3,..,4.5,..,4.1,..,3.3,5,2.7,1.7,2,2.4,2.4,1.3,1.7,1.7,1.6,0.9,0.6,0.6,0.4,0.3,0.2,0.3,0.2,0.2,0.2,0.3
Paraguay,PRY,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.3,..,..,..,..,10.6,..,8.9,..,8.7,..,7.6,11.2,7.4,5.6,5.5,7.2,6.5,4.3,4.9,4.9,4.7,3.2,2.1,2.3,2.1,2,1.3,1.6,1.3,1.2,1,1.5
Paraguay,PRY,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.7,..,..,..,..,21.6,..,18.8,..,18.9,..,18,24.7,19.4,17.2,15.8,18.9,16.8,14.3,14.6,13.7,13,10.4,8,8.2,8.1,8.1,6.7,6.6,6.2,6.9,6.2,6.5
Paraguay,PRY,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.7,..,..,..,..,23.5,..,20.4,..,20.4,..,18.4,27.2,20,17.3,15,19.5,16.7,14.2,14.6,13.5,12.9,10.2,6.8,7.6,7.1,7.2,5.2,5.8,5.1,5.2,4.1,5.6
Paraguay,PRY,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.2418126932055,25.3447323430857,22.8190778420894,27.7546785687275,16.3214523776525,21.8927380208542,14.2035386384804,16.4268997545601,22.6570046799308,37.0207819032744,24.0813135946872,19.134850825752,23.8660041047369,14.4583502460761,15.683124648378,27.9872353881339,24.3017624012322,11.7058473870639,11.7942698365307,14.3120851574278,17.8199443309874,17.8457424475867,13.3865990752183,14.5093886137326,13.4929626362885,12.0533260672889,11.0890000853411,3.7452125619287,..
Paraguay,PRY,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.492861360311508,..,-0.54577910900116,..,-0.724985361099243,..,-0.583924293518066,-0.761302411556244,-0.752638399600983,-0.864246666431427,-0.702513158321381,-0.583475470542908,-0.491690039634705,-0.409247994422913,-0.361598461866379,-0.326602280139923,-0.261282652616501,-0.247296139597893,-0.205342337489128,-0.205608889460564,-0.229902908205986,-0.248081043362617,-0.0895191580057144,-0.13721576333046,-0.13966229557991,-0.222117677330971,-0.169901669025421
Paraguay,PRY,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.6,14.84,17.24,15.93,13.35,17.91,12.65,15.83,25.27,22.23,26.82,27.93,30.99,29.67,34.25,48.65,55.51,57.56,62.16,91.14,96.88,132.44,99.85,163.71,153.54,..,..
Paraguay,PRY,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,40.7385245792235,39.7985454284895,39.6454039773372,37.3879796232372,38.4586083548241,38.4068284332516,39.5760245528311,39.086232796686,39.3359624483013,39.342274583405,39.8928378347033,41.1198706343685,42.0518560729404,43.2086214757425,42.6831104321469,43.2060299662855,44.6170044786707,43.9521874557698,41.9969593716688,41.4182110767013,42.0634003827894,41.350105341625,44.0192059799077,44.0873288493123,42.0722508023346,41.548729287881,42.5696993564011,44.5949746119276,44.6745051586198,44.469258323073,44.9075131170105,43.6198607650467,41.3656707962624,40.7916144048049,41.0107690235008,41.7986259493051,43.635121064116,43.7732722238521,43.3334831236297,46.4438315437149,45.3490217665405,44.86447511271,48.1424560989514,46.9815144205012,47.1154467111251,48.6423009672103,47.6296883780502,47.9606996049679,48.8792744653965,49.5586095739955,48.1546300468675,46.9922462915553,48.3097156003533
Paraguay,PRY,"Services, value added (constant 2015 US$)",NV.SRV.TOTL.KD,2445556208.60586,2589724407.20564,2708503547.66701,2918906160.21256,3145690720.75578,3438488598.76601,3746723455.44813,4018500024.18277,4387674053.72235,4875015684.56048,5350384786.25103,5876101166.12121,5784781743.73405,5725712446.84595,5891888543.38771,6124358601.33162,6417021839.50878,6678146091.70367,6897337136.13893,7444416734.85904,7690621475.28352,7996258426.98051,8155783641.8291,8465834246.1164,8883718212.7423,9286430818.06865,9549586853.20505,9972452242.22282,10052142787.9023,9927745871.98714,9779098030.065,9739529678.44094,9772078025.30785,10015126518.6706,10490226048.6861,10932052444.6853,11604608852.1407,12359915438.915,12944376120.4207,13363778185.4711,14497716224.1028,14965528920.9331,15574525618.2966,16203072173.9239,16993617617.0394,17614044867.0102,18109537751.6561,19055482301.6421,19909936501.859,20389887591.729,19763534286.9561,21047431402.7414,21387636156.8562
Paraguay,PRY,Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.9693070765604,23.9730711690532,24.7714535154213,23.123883647719,23.1819562124483,22.4049117486137,22.0856820200827,22.6283424590178,25.6735869411708,21.6115539625574,22.2467818127073,28.9129008540861,23.9387827882497,29.255495661571,40.5755814799857,29.5068151752073,24.2508544222186,..
Paraguay,PRY,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.26476450440432,8.35050418277665,7.83787789139878,8.09407229993163,8.32758281699924,8.87121347606682,9.36683510297004,9.45777835121958,8.92936256761543,9.74517637965316,9.64227469729351,9.55906333660439,9.95647441372393,10.0750585766838,9.99575607479091,9.5149992858083,9.79425359787518,..
Paraguay,PRY,Time to prepare and pay taxes (hours),IC.TAX.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,328,328,328,328,328,311,387,387,384,378,378,378,378,378,378,..,..,..
Paraguay,PRY,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,..,13.0370152976145,17.0580089177775,27.5047846926134,34.0565854789084,37.1256964934583,42.0823339544099,48.4364189673002,62.3543190262451,68.7488112493893,74.1123126343384,65.632986879686,54.0760782200342,45.9189855235546,43.3075364716531,28.5781601435252,21.1886681140856,19.6990712877751,13.8897379393909,18.1556639204426,31.010795608819,45.7671797464665,33.8964696346111,39.0814982448537,48.4887165787933,42.2688691217029,40.7892072633582,33.8776726162462,30.9548155350178,28.7821851666806,24.8681795647093,25.221372581967,19.0085273568195,14.4647397807226,15.8338568414631,15.6234013780331,17.7950494409416,22.9741892990222,22.8674253552779,27.6996903735141,26.2010671026143,31.9785939047929,31.1287788611996,37.4128377136704,42.4265251297478,36.2940826000874,42.4019960301156,49.4541572536273,48.7231714316438,47.0926044218555,46.5629483978014,45.2457381349266,..
Paraguay,PRY,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,17605427.82,21138624.2449464,31540396.5906108,57266560.0880692,87572216.0452815,115344715.931692,157823528.614794,268861123.076265,451139806.915465,627066485.676101,782720338.155806,819771072.310682,755180186.311633,693701939.49359,677186019.453898,545196402.383128,460513338.049398,514163788.905486,337994985.631777,446557458.653875,674873064.92467,974467429.602437,573168996.654654,644825493.529172,1044122430.89164,1106423689.09326,1062185356.3079,845814980.731445,874793675.919083,988188778.03141,772414513.758737,723168663.884361,641167536.795789,983433631.4114,1168046778.98545,1297088538.07535,1702147178.6523,2461472077.25277,2863012061.51468,3861718922.52784,4166639316.00527,4982545969.05874,4994947872.79258,5872875217.83582,6986586468.56047,5938523046.9591,6880868043.64371,7877536165.92124,7697884446.2912,7717366750.62534,9202411639.30502,9661226172.74015,9518826116.61083
Paraguay,PRY,Trade (% of GDP),NE.TRD.GNFS.ZS,31.03802672148,29.3183338110251,27.6060640460686,29.2337986399547,32.6675276907996,31.0629650439248,32.6988027224867,41.8952854953492,40.5348760781542,37.6143400679188,33.8956105620572,29.1392980559879,31.8963692608271,25.1422084708373,41.1262539124212,54.208623583498,67.1355549237912,72.4853666512713,85.0769742658953,82.9552279085221,91.3083408020561,89.1393192206208,89.4975575588359,113.603763547842,123.079329466864,118.064074196549,103.035267206036,95.9342762479745,101.606320138559,77.5552756906357,78.6447297611485,72.6056990118238,79.4415656482927,81.1273637701163,80.1044466155542,85.0219636540457,84.7335313048126,79.0011374202968,80.777574657268,70.8419818624432,81.2575233746727,78.4921238489348,74.7649574560794,73.3698713841075,69.0837249631067,66.915065525956,67.7593152322278,71.0801344038559,72.0692236259529,71.2221617342557,62.7602174748473,69.74227302112,73.8545606915853
Paraguay,PRY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.1,4.98,5.06,4.41,3.4,8.15,5.36,4.42,5.34,7.61,6.21,9.39,6.81,6.51,4.82,5.28,4.71,4.42,5.46,4.57,4.67,4.09,4.38,5.03,4.56,5.25,4.61,6.22,6.59,7.55,7.31,6.886
